file,directory,stack_protection
/usr/sbin/filefrag,/usr/sbin, ENABLED
/usr/sbin/genl,/usr/sbin, ENABLED
/usr/sbin/groupadd,/usr/sbin, ENABLED
/usr/sbin/groupdel,/usr/sbin, ENABLED
/usr/sbin/groupmod,/usr/sbin, ENABLED
/usr/sbin/grpck,/usr/sbin, ENABLED
/usr/sbin/grpconv,/usr/sbin, ENABLED
/usr/sbin/grpunconv,/usr/sbin, ENABLED
/usr/sbin/grub-bios-setup,/usr/sbin, ENABLED
/usr/sbin/grub-install,/usr/sbin, ENABLED
/usr/sbin/grub-macbless,/usr/sbin, ENABLED
/usr/sbin/grub-mkconfig,/usr/sbin, NOT AN ELF FILE
/usr/sbin/grub-mkdevicemap,/usr/sbin, ENABLED
/usr/sbin/grub-probe,/usr/sbin, ENABLED
/usr/sbin/grub-reboot,/usr/sbin, NOT AN ELF FILE
/usr/sbin/grub-set-default,/usr/sbin, NOT AN ELF FILE
/usr/sbin/grub-set-default-legacy-ec2,/usr/sbin, NOT AN ELF FILE
/usr/sbin/grub-set-default.real,/usr/sbin, NOT AN ELF FILE
/usr/sbin/iconvconfig,/usr/sbin, DISABLED
/usr/sbin/install-sgmlcatalog,/usr/sbin, NOT AN ELF FILE
/usr/sbin/invoke-rc.d,/usr/sbin, NOT AN ELF FILE
/usr/sbin/iotop,/usr/sbin, NOT AN ELF FILE
/usr/sbin/ip6tables-apply,/usr/sbin, NOT AN ELF FILE
/usr/sbin/iptables-apply,/usr/sbin, NOT AN ELF FILE
/usr/sbin/iscsid,/usr/sbin, ENABLED
/usr/sbin/iscsi_discovery,/usr/sbin, NOT AN ELF FILE
/usr/sbin/iscsi-iname,/usr/sbin, ENABLED
/usr/sbin/iscsistart,/usr/sbin, ENABLED
/usr/sbin/iucode_tool,/usr/sbin, ENABLED
/usr/sbin/iucode-tool,/usr/sbin, ENABLED
/usr/sbin/laptop-detect,/usr/sbin, NOT AN ELF FILE
/usr/sbin/ldattach,/usr/sbin, ENABLED
/usr/sbin/locale-gen,/usr/sbin, NOT AN ELF FILE
/usr/sbin/logrotate,/usr/sbin, ENABLED
/usr/sbin/luksformat,/usr/sbin, NOT AN ELF FILE
/usr/sbin/make-bcache,/usr/sbin, ENABLED
/usr/sbin/mkinitramfs,/usr/sbin, NOT AN ELF FILE
/usr/sbin/mklost+found,/usr/sbin, DISABLED
/usr/sbin/newusers,/usr/sbin, ENABLED
/usr/sbin/nfnl_osf,/usr/sbin, ENABLED
/usr/sbin/nologin,/usr/sbin, DISABLED
/usr/sbin/overlayroot-chroot,/usr/sbin, NOT AN ELF FILE
/usr/sbin/ownership,/usr/sbin, ENABLED
/usr/sbin/pam-auth-update,/usr/sbin, NOT AN ELF FILE
/usr/sbin/pam_getenv,/usr/sbin, NOT AN ELF FILE
/usr/sbin/pam_timestamp_check,/usr/sbin, ENABLED
/usr/sbin/pwck,/usr/sbin, ENABLED
/usr/sbin/pwconv,/usr/sbin, ENABLED
/usr/sbin/pwunconv,/usr/sbin, ENABLED
/usr/sbin/readprofile,/usr/sbin, ENABLED
/usr/sbin/remove-shell,/usr/sbin, NOT AN ELF FILE
/usr/sbin/rmt,/usr/sbin, ENABLED
/usr/sbin/rmt-tar,/usr/sbin, ENABLED
/usr/sbin/rsyslogd,/usr/sbin, ENABLED
/usr/sbin/rtcwake,/usr/sbin, ENABLED
/usr/sbin/service,/usr/sbin, NOT AN ELF FILE
/usr/sbin/setvesablank,/usr/sbin, ENABLED
/usr/sbin/sshd,/usr/sbin, ENABLED
/usr/sbin/sync-available,/usr/sbin, NOT AN ELF FILE
/usr/sbin/tarcat,/usr/sbin, NOT AN ELF FILE
/usr/sbin/tunelp,/usr/sbin, ENABLED
/usr/sbin/tzconfig,/usr/sbin, NOT AN ELF FILE
/usr/sbin/update-alternatives,/usr/sbin, ENABLED
/usr/sbin/update-ca-certificates,/usr/sbin, NOT AN ELF FILE
/usr/sbin/update-catalog,/usr/sbin, NOT AN ELF FILE
/usr/sbin/update-grub,/usr/sbin, NOT AN ELF FILE
/usr/sbin/update-grub2,/usr/sbin, NOT AN ELF FILE
/usr/sbin/update-grub-gfxpayload,/usr/sbin, NOT AN ELF FILE
/usr/sbin/update-grub-legacy-ec2,/usr/sbin, NOT AN ELF FILE
/usr/sbin/update-initramfs,/usr/sbin, NOT AN ELF FILE
/usr/sbin/update-locale,/usr/sbin, NOT AN ELF FILE
/usr/sbin/update-mime,/usr/sbin, NOT AN ELF FILE
/usr/sbin/update-passwd,/usr/sbin, ENABLED
/usr/sbin/update-pciids,/usr/sbin, NOT AN ELF FILE
/usr/sbin/update-rc.d,/usr/sbin, NOT AN ELF FILE
/usr/sbin/update-usbids,/usr/sbin, NOT AN ELF FILE
/usr/sbin/update-xmlcatalog,/usr/sbin, NOT AN ELF FILE
/usr/sbin/upgrade-from-grub-legacy,/usr/sbin, NOT AN ELF FILE
/usr/sbin/useradd,/usr/sbin, ENABLED
/usr/sbin/userdel,/usr/sbin, ENABLED
/usr/sbin/usermod,/usr/sbin, ENABLED
/usr/sbin/validlocale,/usr/sbin, NOT AN ELF FILE
/usr/sbin/vcstime,/usr/sbin, ENABLED
/usr/sbin/vigr,/usr/sbin, ENABLED
/usr/sbin/vipw,/usr/sbin, ENABLED
/usr/sbin/visudo,/usr/sbin, ENABLED
/usr/sbin/vpddecode,/usr/sbin, ENABLED
/usr/sbin/xfs_admin,/usr/sbin, NOT AN ELF FILE
/usr/sbin/xfs_bmap,/usr/sbin, NOT AN ELF FILE
/usr/sbin/xfs_copy,/usr/sbin, ENABLED
/usr/sbin/xfs_db,/usr/sbin, ENABLED
/usr/sbin/xfs_estimate,/usr/sbin, ENABLED
/usr/sbin/xfs_freeze,/usr/sbin, NOT AN ELF FILE
/usr/sbin/xfs_fsr,/usr/sbin, ENABLED
/usr/sbin/xfs_growfs,/usr/sbin, ENABLED
/usr/sbin/xfs_info,/usr/sbin, NOT AN ELF FILE
/usr/sbin/xfs_io,/usr/sbin, ENABLED
/usr/sbin/xfs_logprint,/usr/sbin, ENABLED
/usr/sbin/xfs_mdrestore,/usr/sbin, ENABLED
/usr/sbin/xfs_metadump,/usr/sbin, NOT AN ELF FILE
/usr/sbin/xfs_mkfile,/usr/sbin, NOT AN ELF FILE
/usr/sbin/xfs_ncheck,/usr/sbin, NOT AN ELF FILE
/usr/sbin/xfs_quota,/usr/sbin, ENABLED
/usr/sbin/xfs_rtcp,/usr/sbin, ENABLED
/usr/sbin/zerofree,/usr/sbin, DISABLED
/usr/sbin/zic,/usr/sbin, DISABLED
