package,type,count
libgnome2-vfs-perl_1.082-1+b4_amd64.log,num_no_stack_protector,0
libgnome2-wnck-perl_0.16-3+b4_amd64.log,num_gcc,0
libgnome2-wnck-perl_0.16-3+b4_amd64.log,num_stack_protector,0
libgnome2-wnck-perl_0.16-3+b4_amd64.log,num_stack_protector_strong,0
libgnome2-wnck-perl_0.16-3+b4_amd64.log,num_stack_protector_all,0
libgnome2-wnck-perl_0.16-3+b4_amd64.log,num_no_stack_protector,0
libgoo-canvas-perl_0.06-2+b4_amd64.log,num_gcc,0
libgoo-canvas-perl_0.06-2+b4_amd64.log,num_stack_protector,0
libgoo-canvas-perl_0.06-2+b4_amd64.log,num_stack_protector_strong,0
libgoo-canvas-perl_0.06-2+b4_amd64.log,num_stack_protector_all,0
libgoo-canvas-perl_0.06-2+b4_amd64.log,num_no_stack_protector,0
libgstreamer-perl_0.19-1+b1_amd64.log,num_gcc,0
libgstreamer-perl_0.19-1+b1_amd64.log,num_stack_protector,0
libgstreamer-perl_0.19-1+b1_amd64.log,num_stack_protector_strong,0
libgstreamer-perl_0.19-1+b1_amd64.log,num_stack_protector_all,0
libgstreamer-perl_0.19-1+b1_amd64.log,num_no_stack_protector,0
libgtk-java_2.10.2-4+b1_amd64.log,num_gcc,0
libgtk-java_2.10.2-4+b1_amd64.log,num_stack_protector,0
libgtk-java_2.10.2-4+b1_amd64.log,num_stack_protector_strong,0
libgtk-java_2.10.2-4+b1_amd64.log,num_stack_protector_all,0
libgtk-java_2.10.2-4+b1_amd64.log,num_no_stack_protector,0
libgtk-mozembed-ruby_0.3.1-6_amd64.log,num_gcc,2
libgtk-mozembed-ruby_0.3.1-6_amd64.log,num_stack_protector,0
libgtk-mozembed-ruby_0.3.1-6_amd64.log,num_stack_protector_strong,0
libgtk-mozembed-ruby_0.3.1-6_amd64.log,num_stack_protector_all,0
libgtk-mozembed-ruby_0.3.1-6_amd64.log,num_no_stack_protector,2
libgtk2-gladexml-perl_1.007-2+b5_amd64.log,num_gcc,0
libgtk2-gladexml-perl_1.007-2+b5_amd64.log,num_stack_protector,0
libgtk2-gladexml-perl_1.007-2+b5_amd64.log,num_stack_protector_strong,0
libgtk2-gladexml-perl_1.007-2+b5_amd64.log,num_stack_protector_all,0
libgtk2-gladexml-perl_1.007-2+b5_amd64.log,num_no_stack_protector,0
libgtk2-imageview-perl_0.05-2+b4_amd64.log,num_gcc,0
libgtk2-imageview-perl_0.05-2+b4_amd64.log,num_stack_protector,0
libgtk2-imageview-perl_0.05-2+b4_amd64.log,num_stack_protector_strong,0
libgtk2-imageview-perl_0.05-2+b4_amd64.log,num_stack_protector_all,0
libgtk2-imageview-perl_0.05-2+b4_amd64.log,num_no_stack_protector,0
libgtk2-notify-perl_0.05-5+b1_amd64.log,num_gcc,0
libgtk2-notify-perl_0.05-5+b1_amd64.log,num_stack_protector,0
libgtk2-notify-perl_0.05-5+b1_amd64.log,num_stack_protector_strong,0
libgtk2-notify-perl_0.05-5+b1_amd64.log,num_stack_protector_all,0
libgtk2-notify-perl_0.05-5+b1_amd64.log,num_no_stack_protector,0
libgtk2-perl_2:1.24992-1+b2_amd64.log,num_gcc,0
libgtk2-perl_2:1.24992-1+b2_amd64.log,num_stack_protector,0
libgtk2-perl_2:1.24992-1+b2_amd64.log,num_stack_protector_strong,0
libgtk2-perl_2:1.24992-1+b2_amd64.log,num_stack_protector_all,0
libgtk2-perl_2:1.24992-1+b2_amd64.log,num_no_stack_protector,0
libgtk2-spell-perl_1.04-3+b3_amd64.log,num_gcc,0
libgtk2-spell-perl_1.04-3+b3_amd64.log,num_stack_protector,0
libgtk2-spell-perl_1.04-3+b3_amd64.log,num_stack_protector_strong,0
libgtk2-spell-perl_1.04-3+b3_amd64.log,num_stack_protector_all,0
libgtk2-spell-perl_1.04-3+b3_amd64.log,num_no_stack_protector,0
libgtk2-trayicon-perl_0.06-2+b5_amd64.log,num_gcc,0
libgtk2-trayicon-perl_0.06-2+b5_amd64.log,num_stack_protector,0
libgtk2-trayicon-perl_0.06-2+b5_amd64.log,num_stack_protector_strong,0
libgtk2-trayicon-perl_0.06-2+b5_amd64.log,num_stack_protector_all,0
libgtk2-trayicon-perl_0.06-2+b5_amd64.log,num_no_stack_protector,0
libgtk2-unique-perl_0.05-3+b2_amd64.log,num_gcc,0
libgtk2-unique-perl_0.05-3+b2_amd64.log,num_stack_protector,0
libgtk2-unique-perl_0.05-3+b2_amd64.log,num_stack_protector_strong,0
libgtk2-unique-perl_0.05-3+b2_amd64.log,num_stack_protector_all,0
libgtk2-unique-perl_0.05-3+b2_amd64.log,num_no_stack_protector,0
libhtml-parser-perl_3.72-3+b3_amd64.log,num_gcc,0
libhtml-parser-perl_3.72-3+b3_amd64.log,num_stack_protector,0
libhtml-parser-perl_3.72-3+b3_amd64.log,num_stack_protector_strong,0
libhtml-parser-perl_3.72-3+b3_amd64.log,num_stack_protector_all,0
libhtml-parser-perl_3.72-3+b3_amd64.log,num_no_stack_protector,0
libintl-perl_1.26-2+b4_amd64.log,num_gcc,0
libintl-perl_1.26-2+b4_amd64.log,num_stack_protector,0
libintl-perl_1.26-2+b4_amd64.log,num_stack_protector_strong,0
libintl-perl_1.26-2+b4_amd64.log,num_stack_protector_all,0
libintl-perl_1.26-2+b4_amd64.log,num_no_stack_protector,0
libio-pty-perl_1:1.08-1.1+b5_amd64.log,num_gcc,0
libio-pty-perl_1:1.08-1.1+b5_amd64.log,num_stack_protector,0
libio-pty-perl_1:1.08-1.1+b5_amd64.log,num_stack_protector_strong,0
libio-pty-perl_1:1.08-1.1+b5_amd64.log,num_stack_protector_all,0
libio-pty-perl_1:1.08-1.1+b5_amd64.log,num_no_stack_protector,0
libiodbc2_3.52.9-2+b1_amd64.log,num_gcc,2
libiodbc2_3.52.9-2+b1_amd64.log,num_stack_protector,0
libiodbc2_3.52.9-2+b1_amd64.log,num_stack_protector_strong,2
libiodbc2_3.52.9-2+b1_amd64.log,num_stack_protector_all,0
libiodbc2_3.52.9-2+b1_amd64.log,num_no_stack_protector,0
libjaxp1.2-java_1.2.01-3_amd64.log,num_gcc,0
libjaxp1.2-java_1.2.01-3_amd64.log,num_stack_protector,0
libjaxp1.2-java_1.2.01-3_amd64.log,num_stack_protector_strong,0
libjaxp1.2-java_1.2.01-3_amd64.log,num_stack_protector_all,0
libjaxp1.2-java_1.2.01-3_amd64.log,num_no_stack_protector,0
libjaxp1.3-java_1.3.05-2+b1_amd64.log,num_gcc,0
libjaxp1.3-java_1.3.05-2+b1_amd64.log,num_stack_protector,0
libjaxp1.3-java_1.3.05-2+b1_amd64.log,num_stack_protector_strong,0
libjaxp1.3-java_1.3.05-2+b1_amd64.log,num_stack_protector_all,0
libjaxp1.3-java_1.3.05-2+b1_amd64.log,num_no_stack_protector,0
libjcode-pm-perl_2.06-1_amd64.log,num_gcc,0
libjcode-pm-perl_2.06-1_amd64.log,num_stack_protector,0
libjcode-pm-perl_2.06-1_amd64.log,num_stack_protector_strong,0
libjcode-pm-perl_2.06-1_amd64.log,num_stack_protector_all,0
libjcode-pm-perl_2.06-1_amd64.log,num_no_stack_protector,0
libjna-java_4.5.2-1_amd64.log,num_gcc,0
libjna-java_4.5.2-1_amd64.log,num_stack_protector,0
libjna-java_4.5.2-1_amd64.log,num_stack_protector_strong,0
libjna-java_4.5.2-1_amd64.log,num_stack_protector_all,0
libjna-java_4.5.2-1_amd64.log,num_no_stack_protector,0
libjogl-java_1.1.1+dak1-11_amd64.log,num_gcc,1
libjogl-java_1.1.1+dak1-11_amd64.log,num_stack_protector,0
libjogl-java_1.1.1+dak1-11_amd64.log,num_stack_protector_strong,0
libjogl-java_1.1.1+dak1-11_amd64.log,num_stack_protector_all,0
libjogl-java_1.1.1+dak1-11_amd64.log,num_no_stack_protector,1
libjpeg8_8-2.1_amd64.log,num_gcc,0
libjpeg8_8-2.1_amd64.log,num_stack_protector,0
libjpeg8_8-2.1_amd64.log,num_stack_protector_strong,0
libjpeg8_8-2.1_amd64.log,num_stack_protector_all,0
libjpeg8_8-2.1_amd64.log,num_no_stack_protector,0
libjson-xs-perl_3.040-1+b1_amd64.log,num_gcc,0
libjson-xs-perl_3.040-1+b1_amd64.log,num_stack_protector,0
libjson-xs-perl_3.040-1+b1_amd64.log,num_stack_protector_strong,0
libjson-xs-perl_3.040-1+b1_amd64.log,num_stack_protector_all,0
libjson-xs-perl_3.040-1+b1_amd64.log,num_no_stack_protector,0
liblist-moreutils-perl_0.416-1+b4_amd64.log,num_gcc,0
liblist-moreutils-perl_0.416-1+b4_amd64.log,num_stack_protector,0
liblist-moreutils-perl_0.416-1+b4_amd64.log,num_stack_protector_strong,0
liblist-moreutils-perl_0.416-1+b4_amd64.log,num_stack_protector_all,0
liblist-moreutils-perl_0.416-1+b4_amd64.log,num_no_stack_protector,0
liblocale-gettext-perl_1.07-3+b4_amd64.log,num_gcc,0
liblocale-gettext-perl_1.07-3+b4_amd64.log,num_stack_protector,0
liblocale-gettext-perl_1.07-3+b4_amd64.log,num_stack_protector_strong,0
liblocale-gettext-perl_1.07-3+b4_amd64.log,num_stack_protector_all,0
liblocale-gettext-perl_1.07-3+b4_amd64.log,num_no_stack_protector,0
libmx4j-java_3.0.2-8_amd64.log,num_gcc,0
libmx4j-java_3.0.2-8_amd64.log,num_stack_protector,0
libmx4j-java_3.0.2-8_amd64.log,num_stack_protector_strong,0
libmx4j-java_3.0.2-8_amd64.log,num_stack_protector_all,0
libmx4j-java_3.0.2-8_amd64.log,num_no_stack_protector,0
libnet-dbus-perl_1.1.0-5+b1_amd64.log,num_gcc,0
libnet-dbus-perl_1.1.0-5+b1_amd64.log,num_stack_protector,0
libnet-dbus-perl_1.1.0-5+b1_amd64.log,num_stack_protector_strong,0
libnet-dbus-perl_1.1.0-5+b1_amd64.log,num_stack_protector_all,0
libnet-dbus-perl_1.1.0-5+b1_amd64.log,num_no_stack_protector,0
libnet-dns-perl_1.05-1_amd64.log,num_gcc,0
libnet-dns-perl_1.05-1_amd64.log,num_stack_protector,0
libnet-dns-perl_1.05-1_amd64.log,num_stack_protector_strong,0
libnet-dns-perl_1.05-1_amd64.log,num_stack_protector_all,0
libnet-dns-perl_1.05-1_amd64.log,num_no_stack_protector,0
libnet-libidn-perl_0.12.ds-3+b1_amd64.log,num_gcc,0
libnet-libidn-perl_0.12.ds-3+b1_amd64.log,num_stack_protector,0
libnet-libidn-perl_0.12.ds-3+b1_amd64.log,num_stack_protector_strong,0
libnet-libidn-perl_0.12.ds-3+b1_amd64.log,num_stack_protector_all,0
libnet-libidn-perl_0.12.ds-3+b1_amd64.log,num_no_stack_protector,0
libnet-ssleay-perl_1.85-2+b1_amd64.log,num_gcc,0
libnet-ssleay-perl_1.85-2+b1_amd64.log,num_stack_protector,0
libnet-ssleay-perl_1.85-2+b1_amd64.log,num_stack_protector_strong,0
libnet-ssleay-perl_1.85-2+b1_amd64.log,num_stack_protector_all,0
libnet-ssleay-perl_1.85-2+b1_amd64.log,num_no_stack_protector,0
libnetaddr-ip-perl_4.079+dfsg-1+b3_amd64.log,num_gcc,0
libnetaddr-ip-perl_4.079+dfsg-1+b3_amd64.log,num_stack_protector,0
libnetaddr-ip-perl_4.079+dfsg-1+b3_amd64.log,num_stack_protector_strong,0
libnetaddr-ip-perl_4.079+dfsg-1+b3_amd64.log,num_stack_protector_all,0
libnetaddr-ip-perl_4.079+dfsg-1+b3_amd64.log,num_no_stack_protector,0
libnl3_3.2.27-1+b1_amd64.log,num_gcc,92
libnl3_3.2.27-1+b1_amd64.log,num_stack_protector,0
libnl3_3.2.27-1+b1_amd64.log,num_stack_protector_strong,92
libnl3_3.2.27-1+b1_amd64.log,num_stack_protector_all,0
libnl3_3.2.27-1+b1_amd64.log,num_no_stack_protector,0
libogg-vorbis-header-perl_0.03-3+b3_amd64.log,num_gcc,1
libogg-vorbis-header-perl_0.03-3+b3_amd64.log,num_stack_protector,0
libogg-vorbis-header-perl_0.03-3+b3_amd64.log,num_stack_protector_strong,0
libogg-vorbis-header-perl_0.03-3+b3_amd64.log,num_stack_protector_all,0
libogg-vorbis-header-perl_0.03-3+b3_amd64.log,num_no_stack_protector,1
libpackage-stash-xs-perl_0.29-1_amd64.log,num_gcc,0
libpackage-stash-xs-perl_0.29-1_amd64.log,num_stack_protector,0
libpackage-stash-xs-perl_0.29-1_amd64.log,num_stack_protector_strong,0
libpackage-stash-xs-perl_0.29-1_amd64.log,num_stack_protector_all,0
libpackage-stash-xs-perl_0.29-1_amd64.log,num_no_stack_protector,0
libpam-foreground_0.4-1_amd64.log,num_gcc,2
libpam-foreground_0.4-1_amd64.log,num_stack_protector,0
libpam-foreground_0.4-1_amd64.log,num_stack_protector_strong,0
libpam-foreground_0.4-1_amd64.log,num_stack_protector_all,0
libpam-foreground_0.4-1_amd64.log,num_no_stack_protector,2
libpango-perl_1.227-3+b1_amd64.log,num_gcc,0
libpango-perl_1.227-3+b1_amd64.log,num_stack_protector,0
libpango-perl_1.227-3+b1_amd64.log,num_stack_protector_strong,0
libpango-perl_1.227-3+b1_amd64.log,num_stack_protector_all,0
libpango-perl_1.227-3+b1_amd64.log,num_no_stack_protector,0
libparams-classify-perl_0.015-1+b1_amd64.log,num_gcc,0
libparams-classify-perl_0.015-1+b1_amd64.log,num_stack_protector,0
libparams-classify-perl_0.015-1+b1_amd64.log,num_stack_protector_strong,0
libparams-classify-perl_0.015-1+b1_amd64.log,num_stack_protector_all,0
libparams-classify-perl_0.015-1+b1_amd64.log,num_no_stack_protector,0
libparams-util-perl_1.07-3+b4_amd64.log,num_gcc,0
libparams-util-perl_1.07-3+b4_amd64.log,num_stack_protector,0
libparams-util-perl_1.07-3+b4_amd64.log,num_stack_protector_strong,0
libparams-util-perl_1.07-3+b4_amd64.log,num_stack_protector_all,0
libparams-util-perl_1.07-3+b4_amd64.log,num_no_stack_protector,0
libparams-validate-perl_1.29-1+b1_amd64.log,num_gcc,0
libparams-validate-perl_1.29-1+b1_amd64.log,num_stack_protector,0
libparams-validate-perl_1.29-1+b1_amd64.log,num_stack_protector_strong,0
libparams-validate-perl_1.29-1+b1_amd64.log,num_stack_protector_all,0
libparams-validate-perl_1.29-1+b1_amd64.log,num_no_stack_protector,0
libpcap0.8_0.9.5-1_amd64.log,num_gcc,31
libpcap0.8_0.9.5-1_amd64.log,num_stack_protector,0
libpcap0.8_0.9.5-1_amd64.log,num_stack_protector_strong,0
libpcap0.8_0.9.5-1_amd64.log,num_stack_protector_all,0
libpcap0.8_0.9.5-1_amd64.log,num_no_stack_protector,31
libpci2_2:2.1.11-3_amd64.log,num_gcc,1
libpci2_2:2.1.11-3_amd64.log,num_stack_protector,0
libpci2_2:2.1.11-3_amd64.log,num_stack_protector_strong,0
libpci2_2:2.1.11-3_amd64.log,num_stack_protector_all,0
libpci2_2:2.1.11-3_amd64.log,num_no_stack_protector,1
libperlio-gzip-perl_0.19-1+b5_amd64.log,num_gcc,0
libperlio-gzip-perl_0.19-1+b5_amd64.log,num_stack_protector,0
libperlio-gzip-perl_0.19-1+b5_amd64.log,num_stack_protector_strong,0
libperlio-gzip-perl_0.19-1+b5_amd64.log,num_stack_protector_all,0
libperlio-gzip-perl_0.19-1+b5_amd64.log,num_no_stack_protector,0
libpod-coverage-perl_0.17-1_amd64.log,num_gcc,0
libpod-coverage-perl_0.17-1_amd64.log,num_stack_protector,0
libpod-coverage-perl_0.17-1_amd64.log,num_stack_protector_strong,0
libpod-coverage-perl_0.17-1_amd64.log,num_stack_protector_all,0
libpod-coverage-perl_0.17-1_amd64.log,num_no_stack_protector,0
libpod-coverage-perl_0.17-1_amd64.log.1,num_gcc,0
libpod-coverage-perl_0.17-1_amd64.log.1,num_stack_protector,0
libpod-coverage-perl_0.17-1_amd64.log.1,num_stack_protector_strong,0
libpod-coverage-perl_0.17-1_amd64.log.1,num_stack_protector_all,0
libpod-coverage-perl_0.17-1_amd64.log.1,num_no_stack_protector,0
libpod-coverage-perl_0.17-1_amd64.log.2,num_gcc,0
libpod-coverage-perl_0.17-1_amd64.log.2,num_stack_protector,0
libpod-coverage-perl_0.17-1_amd64.log.2,num_stack_protector_strong,0
libpod-coverage-perl_0.17-1_amd64.log.2,num_stack_protector_all,0
libpod-coverage-perl_0.17-1_amd64.log.2,num_no_stack_protector,0
libproc-processtable-perl_0.56-1_amd64.log,num_gcc,0
libproc-processtable-perl_0.56-1_amd64.log,num_stack_protector,0
libproc-processtable-perl_0.56-1_amd64.log,num_stack_protector_strong,0
libproc-processtable-perl_0.56-1_amd64.log,num_stack_protector_all,0
libproc-processtable-perl_0.56-1_amd64.log,num_no_stack_protector,0
libqt-perl_3.008-4_amd64.log,num_gcc,0
libqt-perl_3.008-4_amd64.log,num_stack_protector,0
libqt-perl_3.008-4_amd64.log,num_stack_protector_strong,0
libqt-perl_3.008-4_amd64.log,num_stack_protector_all,0
libqt-perl_3.008-4_amd64.log,num_no_stack_protector,0
libquvi-scripts_0.4.1-1_amd64.log,num_gcc,1
libquvi-scripts_0.4.1-1_amd64.log,num_stack_protector,0
libquvi-scripts_0.4.1-1_amd64.log,num_stack_protector_strong,0
libquvi-scripts_0.4.1-1_amd64.log,num_stack_protector_all,0
libquvi-scripts_0.4.1-1_amd64.log,num_no_stack_protector,1
librapi2_0.15-2.1_amd64.log,num_gcc,37
librapi2_0.15-2.1_amd64.log,num_stack_protector,0
librapi2_0.15-2.1_amd64.log,num_stack_protector_strong,0
librapi2_0.15-2.1_amd64.log,num_stack_protector_all,0
librapi2_0.15-2.1_amd64.log,num_no_stack_protector,37
libreadline-java_0.8.0.1+dfsg-9_amd64.log,num_gcc,4
libreadline-java_0.8.0.1+dfsg-9_amd64.log,num_stack_protector,0
libreadline-java_0.8.0.1+dfsg-9_amd64.log,num_stack_protector_strong,2
libreadline-java_0.8.0.1+dfsg-9_amd64.log,num_stack_protector_all,0
libreadline-java_0.8.0.1+dfsg-9_amd64.log,num_no_stack_protector,2
librecad_2.1.3-1.1_amd64.log,num_gcc,3
librecad_2.1.3-1.1_amd64.log,num_stack_protector,0
librecad_2.1.3-1.1_amd64.log,num_stack_protector_strong,3
librecad_2.1.3-1.1_amd64.log,num_stack_protector_all,0
librecad_2.1.3-1.1_amd64.log,num_no_stack_protector,0
libreoffice_1:6.2.3~rc2-1_amd64.log,num_gcc,0
libreoffice_1:6.2.3~rc2-1_amd64.log,num_stack_protector,0
libreoffice_1:6.2.3~rc2-1_amd64.log,num_stack_protector_strong,0
libreoffice_1:6.2.3~rc2-1_amd64.log,num_stack_protector_all,0
libreoffice_1:6.2.3~rc2-1_amd64.log,num_no_stack_protector,0
libsane-perl_0.05-2+b6_amd64.log,num_gcc,0
libsane-perl_0.05-2+b6_amd64.log,num_stack_protector,0
libsane-perl_0.05-2+b6_amd64.log,num_stack_protector_strong,0
libsane-perl_0.05-2+b6_amd64.log,num_stack_protector_all,0
libsane-perl_0.05-2+b6_amd64.log,num_no_stack_protector,0
libsaxon-java_1:6.5.5-10+b1_amd64.log,num_gcc,0
libsaxon-java_1:6.5.5-10+b1_amd64.log,num_stack_protector,0
libsaxon-java_1:6.5.5-10+b1_amd64.log,num_stack_protector_strong,0
libsaxon-java_1:6.5.5-10+b1_amd64.log,num_stack_protector_all,0
libsaxon-java_1:6.5.5-10+b1_amd64.log,num_no_stack_protector,0
libsdl-console_1.3-4_amd64.log,num_gcc,9
libsdl-console_1.3-4_amd64.log,num_stack_protector,0
libsdl-console_1.3-4_amd64.log,num_stack_protector_strong,0
libsdl-console_1.3-4_amd64.log,num_stack_protector_all,0
libsdl-console_1.3-4_amd64.log,num_no_stack_protector,9
libsdl-perl_2.548-1+b1_amd64.log,num_gcc,0
libsdl-perl_2.548-1+b1_amd64.log,num_stack_protector,0
libsdl-perl_2.548-1+b1_amd64.log,num_stack_protector_strong,0
libsdl-perl_2.548-1+b1_amd64.log,num_stack_protector_all,0
libsdl-perl_2.548-1+b1_amd64.log,num_no_stack_protector,0
libsdl-sound1.2_1.0.3-3.1_amd64.log,num_gcc,1
libsdl-sound1.2_1.0.3-3.1_amd64.log,num_stack_protector,0
libsdl-sound1.2_1.0.3-3.1_amd64.log,num_stack_protector_strong,0
libsdl-sound1.2_1.0.3-3.1_amd64.log,num_stack_protector_all,0
libsdl-sound1.2_1.0.3-3.1_amd64.log,num_no_stack_protector,1
libservlet2.4-java_5.0.30-12_amd64.log,num_gcc,0
libservlet2.4-java_5.0.30-12_amd64.log,num_stack_protector,0
libservlet2.4-java_5.0.30-12_amd64.log,num_stack_protector_strong,0
libservlet2.4-java_5.0.30-12_amd64.log,num_stack_protector_all,0
libservlet2.4-java_5.0.30-12_amd64.log,num_no_stack_protector,0
libsocket6-perl_0.29-1+b1_amd64.log,num_gcc,0
libsocket6-perl_0.29-1+b1_amd64.log,num_stack_protector,0
libsocket6-perl_0.29-1+b1_amd64.log,num_stack_protector_strong,0
libsocket6-perl_0.29-1+b1_amd64.log,num_stack_protector_all,0
libsocket6-perl_0.29-1+b1_amd64.log,num_no_stack_protector,0
libsub-identify-perl_0.14-1+b1_amd64.log,num_gcc,0
libsub-identify-perl_0.14-1+b1_amd64.log,num_stack_protector,0
libsub-identify-perl_0.14-1+b1_amd64.log,num_stack_protector_strong,0
libsub-identify-perl_0.14-1+b1_amd64.log,num_stack_protector_all,0
libsub-identify-perl_0.14-1+b1_amd64.log,num_no_stack_protector,0
libsub-name-perl_0.21-1+b3_amd64.log,num_gcc,0
libsub-name-perl_0.21-1+b3_amd64.log,num_stack_protector,0
libsub-name-perl_0.21-1+b3_amd64.log,num_stack_protector_strong,0
libsub-name-perl_0.21-1+b3_amd64.log,num_stack_protector_all,0
libsub-name-perl_0.21-1+b3_amd64.log,num_no_stack_protector,0
libtar_1.2.20-4+b1_amd64.log,num_gcc,0
libtar_1.2.20-4+b1_amd64.log,num_stack_protector,0
libtar_1.2.20-4+b1_amd64.log,num_stack_protector_strong,0
libtar_1.2.20-4+b1_amd64.log,num_stack_protector_all,0
libtar_1.2.20-4+b1_amd64.log,num_no_stack_protector,0
libtasn1-3_2.14-3_amd64.log,num_gcc,14
libtasn1-3_2.14-3_amd64.log,num_stack_protector,13
libtasn1-3_2.14-3_amd64.log,num_stack_protector_strong,0
libtasn1-3_2.14-3_amd64.log,num_stack_protector_all,0
libtasn1-3_2.14-3_amd64.log,num_no_stack_protector,1
libtasn1-6_4.13-3_amd64.log,num_gcc,26
libtasn1-6_4.13-3_amd64.log,num_stack_protector,0
libtasn1-6_4.13-3_amd64.log,num_stack_protector_strong,26
libtasn1-6_4.13-3_amd64.log,num_stack_protector_all,0
libtasn1-6_4.13-3_amd64.log,num_no_stack_protector,0
libtasn1-6_4.13-3_amd64.log.1,num_gcc,0
libtasn1-6_4.13-3_amd64.log.1,num_stack_protector,0
libtasn1-6_4.13-3_amd64.log.1,num_stack_protector_strong,0
libtasn1-6_4.13-3_amd64.log.1,num_stack_protector_all,0
libtasn1-6_4.13-3_amd64.log.1,num_no_stack_protector,0
libtemplate-perl_2.27-1+b1_amd64.log,num_gcc,0
libtemplate-perl_2.27-1+b1_amd64.log,num_stack_protector,0
libtemplate-perl_2.27-1+b1_amd64.log,num_stack_protector_strong,0
libtemplate-perl_2.27-1+b1_amd64.log,num_stack_protector_all,0
libtemplate-perl_2.27-1+b1_amd64.log,num_no_stack_protector,0
libterm-readkey-perl_2.38-1_amd64.log,num_gcc,0
libterm-readkey-perl_2.38-1_amd64.log,num_stack_protector,0
libterm-readkey-perl_2.38-1_amd64.log,num_stack_protector_strong,0
libterm-readkey-perl_2.38-1_amd64.log,num_stack_protector_all,0
libterm-readkey-perl_2.38-1_amd64.log,num_no_stack_protector,0
libterm-readline-gnu-perl_1.36-1_amd64.log,num_gcc,0
libterm-readline-gnu-perl_1.36-1_amd64.log,num_stack_protector,0
libterm-readline-gnu-perl_1.36-1_amd64.log,num_stack_protector_strong,0
libterm-readline-gnu-perl_1.36-1_amd64.log,num_stack_protector_all,0
libterm-readline-gnu-perl_1.36-1_amd64.log,num_no_stack_protector,0
libterm-size-perl_0.209-1+b1_amd64.log,num_gcc,0
libterm-size-perl_0.209-1+b1_amd64.log,num_stack_protector,0
libterm-size-perl_0.209-1+b1_amd64.log,num_stack_protector_strong,0
libterm-size-perl_0.209-1+b1_amd64.log,num_stack_protector_all,0
libterm-size-perl_0.209-1+b1_amd64.log,num_no_stack_protector,0
libtext-bidi-perl_2.15-1+b1_amd64.log,num_gcc,0
libtext-bidi-perl_2.15-1+b1_amd64.log,num_stack_protector,0
libtext-bidi-perl_2.15-1+b1_amd64.log,num_stack_protector_strong,0
libtext-bidi-perl_2.15-1+b1_amd64.log,num_stack_protector_all,0
libtext-bidi-perl_2.15-1+b1_amd64.log,num_no_stack_protector,0
libtext-charwidth-perl_0.04-7.1+b1_amd64.log,num_gcc,0
libtext-charwidth-perl_0.04-7.1+b1_amd64.log,num_stack_protector,0
libtext-charwidth-perl_0.04-7.1+b1_amd64.log,num_stack_protector_strong,0
libtext-charwidth-perl_0.04-7.1+b1_amd64.log,num_stack_protector_all,0
libtext-charwidth-perl_0.04-7.1+b1_amd64.log,num_no_stack_protector,0
libtext-iconv-perl_1.7-5+b7_amd64.log,num_gcc,0
libtext-iconv-perl_1.7-5+b7_amd64.log,num_stack_protector,0
libtext-iconv-perl_1.7-5+b7_amd64.log,num_stack_protector_strong,0
libtext-iconv-perl_1.7-5+b7_amd64.log,num_stack_protector_all,0
libtext-iconv-perl_1.7-5+b7_amd64.log,num_no_stack_protector,0
libtext-soundex-perl_3.4-1+b7_amd64.log,num_gcc,0
libtext-soundex-perl_3.4-1+b7_amd64.log,num_stack_protector,0
libtext-soundex-perl_3.4-1+b7_amd64.log,num_stack_protector_strong,0
libtext-soundex-perl_3.4-1+b7_amd64.log,num_stack_protector_all,0
libtext-soundex-perl_3.4-1+b7_amd64.log,num_no_stack_protector,0
libtk-tablematrix-perl_1.23-6.1+b5_amd64.log,num_gcc,0
libtk-tablematrix-perl_1.23-6.1+b5_amd64.log,num_stack_protector,0
libtk-tablematrix-perl_1.23-6.1+b5_amd64.log,num_stack_protector_strong,0
libtk-tablematrix-perl_1.23-6.1+b5_amd64.log,num_stack_protector_all,0
libtk-tablematrix-perl_1.23-6.1+b5_amd64.log,num_no_stack_protector,0
libtool_2.4.6-3_amd64.log,num_gcc,0
libtool_2.4.6-3_amd64.log,num_stack_protector,0
libtool_2.4.6-3_amd64.log,num_stack_protector_strong,0
libtool_2.4.6-3_amd64.log,num_stack_protector_all,0
libtool_2.4.6-3_amd64.log,num_no_stack_protector,0
libunicode-string-perl_2.10-1+b4_amd64.log,num_gcc,0
libunicode-string-perl_2.10-1+b4_amd64.log,num_stack_protector,0
libunicode-string-perl_2.10-1+b4_amd64.log,num_stack_protector_strong,0
libunicode-string-perl_2.10-1+b4_amd64.log,num_stack_protector_all,0
libunicode-string-perl_2.10-1+b4_amd64.log,num_no_stack_protector,0
libuuid-perl_0.28-1_amd64.log,num_gcc,0
libuuid-perl_0.28-1_amd64.log,num_stack_protector,0
libuuid-perl_0.28-1_amd64.log,num_stack_protector_strong,0
libuuid-perl_0.28-1_amd64.log,num_stack_protector_all,0
libuuid-perl_0.28-1_amd64.log,num_no_stack_protector,0
libversion-perl_1:0.9924-1+b1_amd64.log,num_gcc,0
libversion-perl_1:0.9924-1+b1_amd64.log,num_stack_protector,0
libversion-perl_1:0.9924-1+b1_amd64.log,num_stack_protector_strong,0
libversion-perl_1:0.9924-1+b1_amd64.log,num_stack_protector_all,0
libversion-perl_1:0.9924-1+b1_amd64.log,num_no_stack_protector,0
libwww-curl-perl_4.17-5_amd64.log,num_gcc,0
libwww-curl-perl_4.17-5_amd64.log,num_stack_protector,0
